1 	 196.347591 	 194.645515
1 	 167.186635 	 220.976801
1 	 188.037155 	 148.400481
1 	 150.803441 	 124.410602
1 	 121.992106 	 165.035852
1 	 218.430916 	 186.368195
1 	 157.195524 	 261.919955
1 	 126.386396 	 203.854815
1 	 238.715497 	 213.095420
1 	 255.068196 	 197.017042
1 	 239.781606 	 202.656063
1 	 170.315148 	 271.136242
1 	 197.416456 	 201.160673
1 	 275.281957 	 174.140781
1 	 145.938166 	 185.181937
1 	 165.269828 	 222.691374
1 	 223.526661 	 155.139605
1 	 156.000500 	 223.862072
1 	 200.083369 	 145.387983
1 	 203.276586 	 192.376522
1 	 150.778035 	 216.041174
1 	 142.855611 	 190.256465
1 	 271.107089 	 162.817723
1 	 163.772398 	 282.251369
1 	 196.849162 	 132.278751
1 	 259.747944 	 170.157944
1 	 196.126593 	 221.284522
1 	 202.139584 	 176.404513
1 	 274.037964 	 176.681713
1 	 105.338644 	 169.426587
1 	 230.061193 	 273.656228
1 	 215.108938 	 171.066551
1 	 220.114008 	 183.431381
1 	 198.641354 	 119.361356
1 	 210.118925 	 214.346993
1 	 272.970262 	 166.567950
1 	 207.694551 	 176.391524
1 	 288.501511 	 140.391110
1 	 108.350532 	 200.580441
1 	 190.033376 	 171.558487
1 	 180.192489 	 209.343564
1 	 200.248530 	 182.927114
1 	 203.874781 	 245.906032
1 	 178.489108 	 236.667799
1 	 256.147677 	 160.468906
1 	 250.342357 	 207.647784
1 	 138.227164 	 342.325327
1 	 237.209522 	 220.264958
1 	 135.768832 	 227.082178
1 	 164.898362 	 157.381386
1 	 168.123951 	 144.611326
1 	 175.697053 	 201.680435
1 	 254.939306 	 169.873247
1 	 220.565187 	 203.818279
1 	 114.411627 	 237.609966
1 	 188.814341 	 158.146334
1 	 176.853412 	 243.804410
1 	 257.192218 	 261.515192
1 	 334.215311 	 254.142955
1 	 193.239951 	 177.084391
1 	 163.542882 	 199.729075
1 	 263.936734 	 174.895044
1 	 206.138626 	 168.084333
1 	 124.760300 	 129.053007
1 	 214.408009 	 259.640604
1 	 275.656521 	 222.344236
1 	 199.994766 	 212.718785
1 	 200.897103 	 220.807651
1 	 146.691566 	 160.854892
1 	 209.240653 	 182.953151
1 	 105.952082 	 191.456126
1 	 164.379483 	 198.968950
1 	 164.981337 	 173.468873
1 	 252.839426 	 182.195984
1 	 159.081302 	 156.018248
1 	 191.539420 	 182.332634
1 	 234.291559 	 181.612485
1 	 238.426149 	 285.822241
1 	 143.804260 	 216.837174
1 	 257.287037 	 66.507566
1 	 133.228570 	 229.084517
1 	 250.156665 	 232.664886
1 	 179.438649 	 159.988541
1 	 88.348905 	     143.996850
1 	 188.423448 	 342.902796
1 	 202.921257 	 181.463974
1 	 303.012325 	 232.692447
1 	 217.031184 	 152.752289
1 	 199.381303 	 162.450243
1 	 144.845649 	 260.627952
1 	 199.065389 	 143.483851
1 	 154.331153 	 261.669723
1 	 108.091924 	 221.907885
1 	 115.443016 	 192.711611
1 	 187.487714 	 137.860896
1 	 125.196587 	 203.145249
1 	 173.318267 	 220.667332
1 	 181.038889 	 189.042910
1 	 231.293210 	 201.938881
1 	 164.756169 	 162.208593
2 	 859.625948 	 765.342651
2 	 710.445324 	 828.423922
2 	 807.120628 	 756.882294
2 	 716.229193 	 906.948970
2 	 866.410958 	 869.083360
2 	 744.755418 	 805.666510
2 	 793.215398 	 805.502047
2 	 824.706844 	 791.378399
2 	 781.541582 	 812.967349
2 	 790.202619 	 804.503602
2 	 788.550518 	 797.420418
2 	 921.794675 	 758.054336
2 	 840.616053 	 759.542406
2 	 826.613881 	 688.066595
2 	 891.579968 	 796.930368
2 	 724.874439 	 799.488596
2 	 786.847066 	 841.421247
2 	 811.206497 	 781.932324
2 	 839.143213 	 740.982255
2 	 776.275764 	 789.716769
2 	 833.450084 	 788.901848
2 	 803.304304 	 794.233096
2 	 871.633094 	 830.920830
2 	 731.232716 	 755.851972
2 	 744.808689 	 890.929510
2 	 777.595147 	 744.668874
2 	 849.087680 	 759.224176
2 	 802.697038 	 787.952340
2 	 845.235603 	 761.540060
2 	 799.449908 	 828.984080
2 	 859.868496 	 760.097468
2 	 805.362643 	 726.068909
2 	 880.625250 	 876.258493
2 	 760.054309 	 851.927696
2 	 807.494390 	 806.194221
2 	 835.099421 	 812.136897
2 	 798.444580 	 754.271907
2 	 750.073981 	 797.364206
2 	 880.579631 	 793.989166
2 	 906.849023 	 793.129133
2 	 785.693089 	 844.115013
2 	 812.513999 	 754.695516
2 	 756.162094 	 798.007783
2 	 852.766403 	 903.032761
2 	 745.407413 	 774.041131
2 	 767.059284 	 825.551854
2 	 805.169583 	 785.770788
2 	 821.105362 	 711.820195
2 	 715.243727 	 706.680253
2 	 761.597225 	 840.518660
2 	 766.997318 	 746.858518
2 	 882.103934 	 810.507838
2 	 763.459808 	 790.352737
2 	 828.433271 	 754.812991
2 	 758.646100 	 728.543497
2 	 841.599395 	 749.653416
2 	 732.916450 	 796.545381
2 	 728.783371 	 819.762836
2 	 765.794889 	 940.266827
2 	 776.554584 	 773.051707
2 	 795.023160 	 838.555061
2 	 716.113377 	 806.455922
2 	 863.487274 	 740.727400
2 	 788.475595 	 809.935282
2 	 786.808851 	 782.572782
2 	 815.280250 	 795.171963
2 	 841.844544 	 805.129888
2 	 841.847093 	 870.360284
2 	 773.888523 	 872.366567
2 	 746.833438 	 719.666150
2 	 786.777420 	 735.057049
2 	 853.481449 	 799.411233
2 	 782.716580 	 830.841822
2 	 858.566126 	 826.194129
2 	 825.557723 	 821.080904
2 	 795.744458 	 786.337149
2 	 745.493100 	 716.389455
2 	 792.747913 	 825.492495
2 	 730.938356 	 851.957767
2 	 727.174997 	 798.491374
2 	 719.442915 	 831.674435
2 	 750.770525 	 773.110417
2 	 803.528136 	 717.403839
2 	 797.125272 	 731.294277
2 	 833.833648 	 865.332903
2 	 771.584396 	 857.592558
2 	 839.690417 	 855.893769
2 	 794.075833 	 831.729685
2 	 808.084253 	 821.071249
2 	 883.904545 	 813.902567
2 	 815.698087 	 938.894157
2 	 774.022103 	 857.940298
2 	 813.279007 	 712.088883
2 	 734.481547 	 873.455530
2 	 682.494220 	 720.305935
2 	 744.788723 	 773.323176
2 	 761.467378 	 764.655378
2 	 808.071676 	 900.700397
2 	 884.329713 	 779.972791
2 	 766.056257 	 866.667268
