1 	 591.717277 	 505.333861
1 	 590.972249 	 505.806202
1 	 592.607565 	 518.382085
1 	 593.078797 	 517.377792
1 	 593.181938 	 530.038558
1 	 593.558562 	 526.426460
1 	 594.377344 	 546.013415
1 	 592.394693 	 540.664764
1 	 591.026496 	 556.116035
1 	 593.634463 	 551.788304
1 	 587.456693 	 566.955209
1 	 586.579132 	 565.118573
1 	 577.739981 	 582.831265
1 	 582.353657 	 581.199021
1 	 581.421975 	 596.081614
1 	 573.818061 	 592.087892
1 	 563.367883 	 605.188305
1 	 566.198731 	 593.376278
1 	 558.265294 	 614.234164
1 	 549.246951 	 615.979422
1 	 537.004801 	 627.609199
1 	 536.085199 	 631.616989
1 	 533.941438 	 634.636442
1 	 517.180597 	 636.750988
1 	 501.410581 	 644.656971
1 	 514.697328 	 642.236407
1 	 484.655893 	 651.838910
1 	 484.857537 	 656.780625
1 	 469.315352 	 643.012109
1 	 477.172538 	 654.594288
1 	 465.516939 	 651.358703
1 	 463.177078 	 660.080318
1 	 425.237835 	 656.906463
1 	 427.810210 	 652.793955
1 	 415.977447 	 644.263656
1 	 412.070440 	 647.490661
1 	 398.218559 	 645.446051
1 	 388.825439 	 641.120214
1 	 373.679978 	 638.298302
1 	 371.416073 	 606.189414
1 	 358.682889 	 591.827900
1 	 359.833524 	 610.664499
1 	 343.449826 	 615.027226
1 	 352.253061 	 592.664889
1 	 332.611080 	 590.302253
1 	 324.528028 	 564.862902
1 	 297.601833 	 604.437756
1 	 318.055009 	 576.631741
1 	 284.422355 	 541.614783
1 	 304.057237 	 518.503044
1 	 266.206016 	 504.661483
1 	 282.543606 	 515.583609
1 	 248.990756 	 480.047081
1 	 264.728201 	 496.855689
1 	 286.154019 	 471.459158
1 	 268.267371 	 469.966048
1 	 242.333970 	 447.351504
1 	 237.620761 	 422.553786
1 	 266.377130 	 383.314057
1 	 238.636150 	 406.061128
1 	 245.853686 	 399.848189
1 	 249.417284 	 370.935536
1 	 292.779094 	 359.625504
1 	 251.345677 	 328.413139
1 	 314.592463 	 295.790818
1 	 283.589301 	 282.457014
1 	 282.603303 	 269.361730
1 	 309.019599 	 274.292285
1 	 312.064469 	 254.833995
1 	 341.980043 	 217.220967
1 	 341.660123 	 240.145072
1 	 376.723971 	 213.120672
1 	 371.811031 	 184.109733
1 	 379.040673 	 150.753025
1 	 434.075095 	 131.216428
1 	 429.995730 	 161.831654
1 	 494.351133 	 164.167470
1 	 444.579618 	 144.244901
1 	 497.169662 	 109.610122
1 	 513.299526 	 118.426478
1 	 570.589577 	 122.222470
1 	 572.067014 	 118.050737
1 	 612.901530 	 95.502905
1 	 601.322317 	 105.658443
1 	 700.316641 	 139.708610
1 	 661.638450 	 112.803678
1 	 693.484333 	 117.943280
1 	 697.409429 	 137.622237
2 	 408.688654 	 494.428868
2 	 408.464790 	 494.424587
2 	 407.091296 	 481.951390
2 	 407.281293 	 484.097940
2 	 403.749541 	 469.813504
2 	 406.732042 	 470.768768
